date,classification,avg_pnl,win_rate,total_volume,avg_proxy_leverage,sentiment_flag,week
2023-05-01,Greed,0.0,0.0,905394.256,28.875073164123908,3.0,2023-05-01
2023-12-05,Extreme Greed,0.0,0.0,1102369349.1,11719.018316498703,4.0,2023-12-04
2023-12-14,Greed,-18.675885181818188,0.36363636363636365,1153254780.191541,10030.883613076025,3.0,2023-12-11
2023-12-15,Greed,-12.316016999999999,0.0,31638.8709,1.5135528627670645,3.0,2023-12-11
2023-12-16,Greed,0.0,0.0,5904.8201407999995,0.18831808624440005,3.0,2023-12-11
2023-12-17,Greed,21.78448464285714,0.5,137380341.7539717,938.8650445064737,3.0,2023-12-11
2023-12-18,Greed,0.0,0.0,67888039.25999999,3247.6549651339124,3.0,2023-12-18
2023-12-19,Greed,66.70257413333334,0.6666666666666666,71639116.6003124,456.9467322194331,3.0,2023-12-18
2023-12-20,Greed,9.040682333333333,0.4444444444444444,982169.6091852,5.220602173557718,3.0,2023-12-18
2023-12-21,Greed,10.963498000000001,0.5306122448979592,11496651.39172,22.448219265383383,3.0,2023-12-18
2023-12-22,Greed,14.1832675,0.2,2599552948.5798497,24871.689129953087,3.0,2023-12-18
2023-12-23,Greed,11.302823384615383,0.6153846153846154,377930.75528419996,2.781477148041091,3.0,2023-12-18
2023-12-24,Greed,25.862050153846155,0.38461538461538464,8970515856.752634,22006.928088307777,3.0,2023-12-18
2023-12-25,Greed,-81.69378266666666,0.0,136228969.18899998,4344.650329221391,3.0,2023-12-25
2023-12-27,Greed,-25.174615249999995,0.14285714285714285,66441.4646515,0.2270323682074493,3.0,2023-12-25
2023-12-28,Greed,-42.20569026086957,0.0,39062.611544499996,0.16249501860957274,3.0,2023-12-25
2023-12-29,Greed,10.178442859999999,0.3,2854561104.08819,5462.305079965659,3.0,2023-12-25
2023-12-30,Greed,6.826897076923077,0.4423076923076923,13400613348.281301,24656.30229666647,3.0,2023-12-25
2024-01-01,Greed,-7.196192222222223,0.05555555555555555,4522447566.08159,24038.515723239434,3.0,2024-01-01
2024-01-02,Greed,46.11641858823529,0.47058823529411764,4436094853.617868,24966.548962252728,3.0,2024-01-01
2024-01-03,Greed,12.925604582089552,0.417910447761194,449849199.9397708,642.389986873982,3.0,2024-01-01
2024-01-04,Greed,-13.520728,0.0,220831101.759,4225.682355249149,3.0,2024-01-01
2024-01-05,Greed,2.486993409090909,0.19696969696969696,53683650401.456,77822.41738069219,3.0,2024-01-01
2024-01-06,Greed,6.16280290909091,0.45454545454545453,4606759742.71105,20034.54553418964,3.0,2024-01-01
2024-01-07,Greed,-8.615270463917525,0.09278350515463918,16203529294.314886,15982.492064841661,3.0,2024-01-01
2024-01-08,Greed,-2.1083940546875,0.25,34747023401.7518,25972.529620180172,3.0,2024-01-08
2024-01-09,Extreme Greed,-11.804998042857143,0.2571428571428571,17164584695.786184,23460.748995958205,4.0,2024-01-08
2024-01-10,Greed,-7.860576901554404,0.21243523316062177,45747782578.04337,22678.762477563858,3.0,2024-01-08
2024-01-11,Extreme Greed,-7.813785761904761,0.23809523809523808,4786649099.92536,21808.154222852983,4.0,2024-01-08
2024-01-12,Greed,-275.0741462857143,0.0,9171437093.039999,125356.24216113707,3.0,2024-01-08
2024-01-15,Neutral,10.918112857142857,0.6428571428571429,2119638446.3179998,14485.729317837055,2.0,2024-01-15
2024-01-16,Greed,-255.4634953333333,0.3333333333333333,4027410905.0710483,42814.41805609637,3.0,2024-01-15
2024-01-17,Greed,15.344794547169812,0.20754716981132076,17086282276.63124,30844.54160961471,3.0,2024-01-15
2024-01-18,Greed,1.4985476086956522,0.06521739130434782,9088973810.251,18904.432013668124,3.0,2024-01-15
2024-01-19,Neutral,-8.029567395833334,0.125,9722835815.945,19380.20327109411,2.0,2024-01-15
2024-01-20,Neutral,-1.3827817924528305,0.14150943396226415,22142592684.141174,19986.153521671768,2.0,2024-01-15
2024-01-21,Greed,24.234649636363642,0.2727272727272727,2203532998.2269206,19166.088380848163,3.0,2024-01-15
2024-01-22,Greed,16.18401128235294,0.27058823529411763,5497215729.758504,6187.717359611905,3.0,2024-01-22
2024-01-23,Neutral,-8.20543844444444,0.24444444444444444,8949358346.990698,19027.68694991731,2.0,2024-01-22
2024-01-24,Neutral,-41.29932080882353,0.14705882352941177,18723696364.869125,26344.45934280549,2.0,2024-01-22
2024-01-25,Neutral,-515.6048975,0.0,5854749.80231,93.36061488076264,2.0,2024-01-22
2024-01-26,Neutral,18.04,0.2,2256.61734242,0.043181182407992895,2.0,2024-01-22
2024-01-28,Neutral,-225.27906545454545,0.0,307056.71268,2.670745615288278,2.0,2024-01-22
2024-01-29,Greed,6.5751694864864865,0.6081081081081081,8844395743.799696,11435.181451479322,3.0,2024-01-29
2024-01-30,Greed,-3.5439630816326537,0.10204081632653061,9130178923.696001,17827.474403452932,3.0,2024-01-29
2024-01-31,Greed,-0.93113017112922,0.2689173457508731,144255203545.33182,16067.375269792677,3.0,2024-01-29
2024-02-01,Greed,0.0,0.0,184.29575739,0.0029388045280871987,3.0,2024-01-29
2024-02-02,Greed,10.867225547619048,0.30952380952380953,9229525506.26183,21025.033529975262,3.0,2024-01-29
2024-02-03,Greed,3.9876640535714283,0.10714285714285714,13743488387.156525,23480.944710761134,3.0,2024-01-29
2024-02-04,Greed,1.360682714285714,0.2571428571428571,4620546289.27121,12630.830123540354,3.0,2024-01-29
2024-02-05,Greed,-0.4646415833333337,0.19444444444444445,13697658556.817276,18202.056285801766,3.0,2024-02-05
2024-02-06,Greed,-0.19817638511029412,0.1645220588235294,188142993231.8677,16544.961726716294,3.0,2024-02-05
2024-02-07,Greed,16.082808,0.13333333333333333,36876.760976000005,0.2352166836008532,3.0,2024-02-05
2024-02-08,Greed,77.07560240000001,0.4,239378.309259,2.290294912283353,3.0,2024-02-05
2024-02-11,Greed,28.924799294117648,0.20588235294117646,5086654791.6724825,14313.965334487428,3.0,2024-02-05
2024-02-12,Greed,57.11761168749999,0.375,5430746426.21688,32474.775357590916,3.0,2024-02-12
2024-02-13,Extreme Greed,39.960277857142856,1.0,120.799226,0.0008255487593555848,4.0,2024-02-12
2024-02-14,Greed,34.509908405405405,0.7477477477477478,2616351199.8461375,2255.1720191105464,3.0,2024-02-12
2024-02-15,Greed,29.219010746031746,0.9047619047619048,2881938489.269506,4376.740229105531,3.0,2024-02-12
2024-02-16,Greed,30.174554032967034,0.8021978021978022,2742038240.0707016,1441.480368932381,3.0,2024-02-12
2024-02-17,Extreme Greed,20.52810425531915,0.648936170212766,3001845121.805149,3055.392729615278,4.0,2024-02-12
2024-02-18,Greed,4.923967319587628,0.6288659793814433,1765414.3643242,1.7413318145984824,3.0,2024-02-12
2024-02-19,Extreme Greed,42.750183792079206,0.7623762376237624,3488597.7200418,3.304731133978828,4.0,2024-02-19
2024-02-20,Greed,83.68279035897436,0.7948717948717948,4600515.37823106,11.286219512300764,3.0,2024-02-19
2024-02-21,Extreme Greed,84.49084409090909,0.6818181818181818,1138849.2602159,4.952792990013055,4.0,2024-02-19
2024-02-22,Greed,44.25119397727272,0.45454545454545453,2635327.5021507,2.8652237032156034,3.0,2024-02-19
2024-02-23,Extreme Greed,9.91995055944056,0.958041958041958,1406282.5109609999,0.9408993129602242,4.0,2024-02-19
2024-02-25,Greed,-6.1541,0.0,2540.8239728,0.04861957823935652,3.0,2024-02-19
2024-02-26,Greed,113.25249487179488,0.8717948717948718,1276967.2275816,3.132721283510123,3.0,2024-02-26
2024-02-27,Extreme Greed,14.103360841269842,0.4126984126984127,9219902.45241978,14.00207468763944,4.0,2024-02-26
2024-02-28,Extreme Greed,55.63882744444444,0.8666666666666667,143044.53775386,0.3041342830116204,4.0,2024-02-26
2024-02-29,Extreme Greed,84.60342234482759,0.8620689655172413,4188264.56494407,3.454480387450231,4.0,2024-02-26
2024-03-01,Extreme Greed,60.176944591240876,0.9343065693430657,961447.93640648,0.6714471234413562,4.0,2024-02-26
2024-03-02,Extreme Greed,7.448406451612905,0.6774193548387096,73316.73236852,0.22628096390759658,4.0,2024-02-26
2024-03-03,Extreme Greed,105.83653474683545,0.6835443037974683,330616.54262515,0.40040925010863887,4.0,2024-02-26
2024-03-04,Extreme Greed,92.66591914,0.8866666666666667,1841623.20162987,0.5873353440825299,4.0,2024-03-04
2024-03-05,Extreme Greed,109.95014467222222,0.9055555555555556,345704.27989772003,0.18375487269856347,4.0,2024-03-04
2024-03-06,Extreme Greed,83.10762364634145,0.8780487804878049,559421.6538281799,0.6527276852652819,4.0,2024-03-04
2024-03-08,Extreme Greed,63.7594960597015,0.8805970149253731,216638.09541353,0.30936176676036026,4.0,2024-03-04
2024-03-09,Extreme Greed,85.03847541880343,0.8290598290598291,5347620.916709321,4.373019004214209,4.0,2024-03-04
2024-03-10,Extreme Greed,59.117314285714286,0.6904761904761905,5059414.317565,11.52544143213762,4.0,2024-03-04
2024-03-11,Extreme Greed,85.43284511904761,0.9285714285714286,859046.4351296999,1.9569240141493445,4.0,2024-03-11
2024-03-12,Extreme Greed,379.89575,0.875,931835.53898,11.144379583811801,4.0,2024-03-11
2024-03-13,Extreme Greed,0.0,0.0,23806567.841,325.39086874036946,4.0,2024-03-11
2024-03-14,Extreme Greed,192.5481017777778,0.8888888888888888,29428012.173267197,156.4209917294158,4.0,2024-03-11
2024-03-15,Extreme Greed,100.58892985483871,0.6612903225806451,108983210.00633505,168.18006622296045,4.0,2024-03-11
2024-03-16,Extreme Greed,28.57248,0.125,99851591.292,1194.1850131877925,4.0,2024-03-11
2024-03-17,Extreme Greed,21.882345869565217,0.43478260869565216,313640922.85961,1304.702516848794,4.0,2024-03-11
2024-03-18,Extreme Greed,76.68198421052631,0.3157894736842105,120364197.42719601,606.1084469443854,4.0,2024-03-18
2024-03-19,Extreme Greed,27.86658220833333,0.20833333333333334,31619188.356939998,126.05094012172214,4.0,2024-03-18
2024-03-20,Greed,93.08890723188406,0.8695652173913043,103080793.86483149,142.93391092804646,3.0,2024-03-18
2024-03-21,Extreme Greed,83.41100267857142,0.8214285714285714,33792847.127779804,115.47111660066246,4.0,2024-03-18
2024-03-24,Greed,68.26413036842105,0.7894736842105263,837878.7516569999,4.219239605711675,3.0,2024-03-18
2024-03-25,Extreme Greed,186.13091828571427,0.8571428571428571,204434773.665,2794.237667851953,4.0,2024-03-25
2024-03-26,Extreme Greed,27.253445703389833,0.9322033898305084,87508210.972758,70.95343264863695,4.0,2024-03-25
2024-03-27,Extreme Greed,3.9581878947368416,0.3157894736842105,315597875.684761,794.6156015618352,4.0,2024-03-25
2024-03-28,Extreme Greed,17.527000615384615,0.6923076923076923,69727945.59540354,513.180482248981,4.0,2024-03-25
2024-03-29,Extreme Greed,58.873160266666666,0.4,309037953.948,1971.184038689032,4.0,2024-03-25
2024-03-30,Extreme Greed,24.45722533333333,0.9777777777777777,19742.4104321,0.0419753451335533,4.0,2024-03-25
2024-03-31,Extreme Greed,70.21431884615384,0.7692307692307693,144790552.075,1065.6227528929635,4.0,2024-03-25
2024-04-01,Extreme Greed,32.57095332467532,0.5454545454545454,475228115.722813,590.4974339154676,4.0,2024-04-01
2024-04-02,Extreme Greed,21.555141756097562,0.2926829268292683,770154580.69115,1797.2175846642758,4.0,2024-04-01
2024-04-03,Greed,31.6971,0.25,152049.935467,3.6369125787865144,3.0,2024-04-01
2024-04-04,Greed,0.0,0.0,325796677.197,974.0994215036853,3.0,2024-04-01
2024-04-05,Extreme Greed,107.06484306,0.9,565595436.9862347,541.1435796961415,4.0,2024-04-01
2024-04-06,Extreme Greed,14.770945874999999,0.25,227260947.305,1358.974923899061,4.0,2024-04-01
2024-04-07,Extreme Greed,0.0,0.0,169840227.423,706.5116699715451,4.0,2024-04-01
2024-04-08,Extreme Greed,40.614223333333335,0.03333333333333333,578473242.6149111,1844.8821707560685,4.0,2024-04-08
2024-04-09,Extreme Greed,0.0,0.0,199797622.992,6371.998655480808,4.0,2024-04-08
2024-04-10,Extreme Greed,127.01081497560976,0.8780487804878049,1207056229.1799998,2816.7626800505977,4.0,2024-04-08
2024-04-11,Extreme Greed,24.35894775,0.125,270638138.635,1618.3618356658624,4.0,2024-04-08
2024-04-12,Extreme Greed,-4.594153790697676,0.5503875968992248,506047201.1091093,375.3253774225776,4.0,2024-04-08
2024-04-13,Greed,74.3983343258427,0.6853932584269663,506707576.4220646,544.7208570800757,3.0,2024-04-08
2024-04-14,Greed,-337.4206777570094,0.308411214953271,1763549241.0612588,1576.922775722513,3.0,2024-04-08
2024-04-15,Greed,92.05094439024391,0.8536585365853658,157445984.79555652,367.41285399539,3.0,2024-04-15
2024-04-16,Greed,52.504302574468085,0.9148936170212766,151366.75924788,0.30813374904117974,3.0,2024-04-15
2024-04-17,Greed,174.39059999999998,0.9285714285714286,498299.53105100006,3.4054072469522505,3.0,2024-04-15
2024-04-19,Greed,55.61272748571429,0.7714285714285715,1034618898.0380001,2828.2576833103653,3.0,2024-04-15
2024-04-20,Greed,0.0,0.0,37622506.8967213,163.61821966629188,3.0,2024-04-15
2024-04-22,Greed,0.0,0.0,153718467.57,1634.14334633639,3.0,2024-04-22
2024-04-23,Greed,16.962669636363636,0.5303030303030303,615290630.401828,891.9550718231634,3.0,2024-04-22
2024-04-24,Greed,13.95929535,0.3,455509468.774,2179.084274718515,3.0,2024-04-22
2024-04-25,Greed,0.0,0.0,214511286.4014178,277.34800142905226,3.0,2024-04-22
2024-04-26,Greed,0.0,0.0,606.1340069,0.01933098612070396,3.0,2024-04-22
2024-04-27,Greed,158.57363477777778,0.7037037037037037,502243661.499,1779.7430819526635,3.0,2024-04-22
2024-04-28,Greed,0.0,0.0,89007458.0077015,146.82669313585296,3.0,2024-04-22
2024-04-29,Greed,11.709640799999999,0.37777777777777777,339474137.5454927,721.7732675751932,3.0,2024-04-29
2024-04-30,Greed,0.0,0.0,377783155.25600004,1506.0450427949509,3.0,2024-04-29
2024-05-01,Neutral,0.0,0.0,253945565.196,1735.4783903285154,2.0,2024-04-29
2024-05-03,Neutral,147.3893623611111,0.4722222222222222,850382945.7422761,2260.053158528049,2.0,2024-04-29
2024-05-04,Greed,0.0,0.0,168722786.8909136,1793.650586892324,3.0,2024-04-29
2024-05-05,Greed,0.15266666666666667,0.16666666666666666,75416438.18159,1202.6005001908468,3.0,2024-04-29
2024-05-06,Greed,107.62115333333333,0.4444444444444444,642375549.474,6828.936995121253,3.0,2024-05-06
2024-05-07,Greed,49.08542738888889,0.5,305516075.27808505,1623.9332511792695,3.0,2024-05-06
2024-05-08,Greed,0.12044307692307693,0.07692307692307693,198066608.5108054,1457.7213885345793,3.0,2024-05-06
2024-05-09,Greed,40.985566285714285,0.39285714285714285,650422600.8597668,2222.5124654218116,3.0,2024-05-06
2024-05-10,Greed,95.53371340909092,0.2727272727272727,461498400.293,2007.031239094884,3.0,2024-05-06
2024-05-11,Neutral,27.956082444444444,1.0,184847325.147,1965.066600338666,2.0,2024-05-06
2024-05-12,Greed,0.0,0.0,131646403.52039161,547.6306868412983,3.0,2024-05-06
2024-05-13,Greed,76.31620925,0.35714285714285715,555304410.0713828,1897.4909110722072,3.0,2024-05-13
2024-05-14,Greed,50.02275239130436,0.17391304347826086,424581414.153,1766.1994952763096,3.0,2024-05-13
2024-05-15,Greed,26.360293944444447,0.4722222222222222,688897702.525,1830.875649952419,3.0,2024-05-13
2024-05-16,Greed,7.94777037037037,0.18518518518518517,473636302.2134727,1678.370474024882,3.0,2024-05-13
2024-05-18,Greed,140.89578644000002,0.64,394613390.976,1510.2137607519835,3.0,2024-05-13
2024-05-19,Greed,0.0,0.0,92375506.509,1104.7740354591363,3.0,2024-05-13
2024-05-20,Greed,-7.4818442,0.0,101537813.294677,971.481242026662,3.0,2024-05-20
2024-05-21,Extreme Greed,58.31518057599999,0.112,21766501963.13631,16660.39295162326,4.0,2024-05-20
2024-05-22,Extreme Greed,0.0,0.0,167979752.998,2678.627363585081,4.0,2024-05-20
2024-05-23,Extreme Greed,1.2718379353846154,0.4461538461538462,785966506.3669239,231.38078560886967,4.0,2024-05-20
2024-05-24,Greed,410.974639,1.0,195360811.23000002,9345.748021294356,3.0,2024-05-20
2024-05-25,Extreme Greed,0.8828774374999999,0.3125,93872238.48099878,561.3371749909235,4.0,2024-05-20
2024-05-26,Extreme Greed,48.66774375,0.25,99991824.495026,597.9310730465594,4.0,2024-05-20
2024-05-27,Greed,4.499425776892431,0.35856573705179284,4555475.81492021,1.7364674102403026,3.0,2024-05-27
2024-05-29,Greed,1.6938533719512194,0.4146341463414634,140449695.11614794,81.93766165649254,3.0,2024-05-27
2024-05-30,Greed,2.9930618571428576,0.7142857142857143,77340570.896004,1057.0996928581105,3.0,2024-05-27
2024-05-31,Greed,1.9506246153846154,0.3076923076923077,7856.860846630001,0.05782455805642594,3.0,2024-05-27
2024-06-01,Greed,3.66041676,0.36,15493.02251734,0.05929290879728466,3.0,2024-05-27
2024-06-02,Greed,2.074268247311828,0.3655913978494624,31801.0234986,0.03271634372329205,3.0,2024-05-27
2024-06-03,Greed,8.040117257142859,0.6285714285714286,26221.4843713,0.0358398221710271,3.0,2024-06-03
2024-06-04,Greed,0.9851214716981133,0.4716981132075472,392842917.811713,709.1688834532617,3.0,2024-06-03
2024-06-05,Extreme Greed,1.038064925925926,0.2962962962962963,72501088.928575,128.45688392517732,4.0,2024-06-03
2024-06-06,Extreme Greed,1.1716802863247862,0.42735042735042733,6338295.6241095,2.5915718083112242,4.0,2024-06-03
2024-06-07,Extreme Greed,20.23288049090909,0.4,5219223467.135676,1134.9058345281223,4.0,2024-06-03
2024-06-08,Greed,4.453063413793104,0.27586206896551724,1709371692.116692,5639.5587181428045,3.0,2024-06-03
2024-06-09,Extreme Greed,0.0,0.0,77813247.86988199,437.9365921968327,4.0,2024-06-03
2024-06-10,Greed,0.589939716981132,0.33962264150943394,88147042.443192,159.1250264033191,3.0,2024-06-10
2024-06-11,Greed,35.12708789430894,0.13821138211382114,1887403071.42391,1468.1355641046803,3.0,2024-06-10
2024-06-12,Greed,-86.16744682283463,0.08267716535433071,539985512.267692,203.4018995448977,3.0,2024-06-10
2024-06-13,Greed,83.95895082278481,0.24050632911392406,353948392.263466,428.6664218252938,3.0,2024-06-10
2024-06-14,Greed,330.9223422258064,0.4838709677419355,333783374.39062,1030.1717118788222,3.0,2024-06-10
2024-06-15,Greed,43.20459417948718,0.48717948717948717,2281042537.495817,2797.9850819423054,3.0,2024-06-10
2024-06-16,Greed,0.0,0.0,103857.02681699999,0.9033370303727822,3.0,2024-06-10
2024-06-17,Greed,278.9342730263158,0.6578947368421053,989183900.106028,2490.577473414811,3.0,2024-06-17
2024-06-18,Greed,11.3030544,0.16,824630017.09488,3155.9182425757394,3.0,2024-06-17
2024-06-19,Greed,80.12552367213115,0.5081967213114754,1209284508.21161,1896.7289258261626,3.0,2024-06-17
2024-06-20,Greed,1473.8065647692308,0.20512820512820512,109050755.4366065,267.5288881031867,3.0,2024-06-17
2024-06-21,Greed,9.66947755,0.0375,523073908.369381,625.5754305783663,3.0,2024-06-17
2024-06-22,Neutral,31.536523541666668,0.3333333333333333,592935840.198722,2363.7583370323177,2.0,2024-06-17
2024-06-23,Greed,0.0,0.0,5567.7098000000005,0.10654012443719969,3.0,2024-06-17
2024-06-24,Neutral,0.0,0.0,1356155517.603892,4185.568120924276,2.0,2024-06-24
2024-06-25,Fear,99.3745531632653,0.22448979591836735,334404.495515,0.6529540805296655,1.0,2024-06-24
2024-06-26,Neutral,58.30183586111111,0.2916666666666667,1244592759.905135,1653.8700665319,2.0,2024-06-24
2024-06-27,Fear,0.0,0.0,409662278.056495,1306.5057761381431,1.0,2024-06-24
2024-06-29,Fear,82.0043486,0.32,755363204.3754059,963.6097268029025,1.0,2024-06-24
2024-06-30,Neutral,0.0,0.0,101404857.023825,693.0065421830532,2.0,2024-06-24
2024-07-01,Neutral,79.1537391875,0.40625,1140823202.3155787,1705.4735348660884,2.0,2024-07-01
2024-07-02,Neutral,134.514062,0.7222222222222222,97555.836031,0.5185460890499252,2.0,2024-07-01
2024-07-03,Neutral,62.132626888888886,0.2222222222222222,597228838.8735,3174.4966909747145,2.0,2024-07-01
2024-07-04,Fear,0.0,0.0,1360287793.4175,5205.918985975319,1.0,2024-07-01
2024-07-05,Fear,0.0,0.0,795967386.80775,2379.8627343163366,1.0,2024-07-01
2024-07-06,Fear,4.53634075,0.2916666666666667,6066.5577623138,0.024184533157839416,1.0,2024-07-01
2024-07-07,Fear,6.1428942,1.0,1990.0125,0.019039801551939975,1.0,2024-07-01
2024-07-08,Fear,0.0,0.0,1587.4715999999999,0.15188419285477167,1.0,2024-07-08
2024-07-09,Fear,43.265627466666665,1.0,12535.418245,0.07995657506518768,1.0,2024-07-08
2024-07-10,Fear,213.88812333928573,0.6785714285714286,2107714956.722698,3601.0608784811943,1.0,2024-07-08
2024-07-11,Fear,98.77958326315789,0.47368421052631576,536298914.876,2700.5979297960744,1.0,2024-07-08
2024-07-12,Fear,74.33235021052631,0.47368421052631576,233751955.30332,1177.08619030842,1.0,2024-07-08
2024-07-13,Fear,171.38928452941175,1.0,437930854.33848596,2464.6952956846794,1.0,2024-07-08
2024-07-14,Fear,0.0,0.0,268624506.79,3671.590218847766,1.0,2024-07-08
2024-07-15,Neutral,-0.038461538461538464,0.0,570781209.707,2100.404464486359,2.0,2024-07-15
2024-07-16,Greed,0.0,0.0,496736723.47599995,2160.280774514076,3.0,2024-07-15
2024-07-17,Greed,5.297064037037037,0.4131054131054131,579454332.739859,157.94966575559937,3.0,2024-07-15
2024-07-18,Greed,63.398071849999994,0.8,2176693669.615739,3470.9845213575013,3.0,2024-07-15
2024-07-19,Greed,93.73439626086956,0.5217391304347826,642351450.193642,2672.0924875745645,3.0,2024-07-15
2024-07-20,Greed,8.643494609022557,0.12406015037593984,350917147.90102494,126.22040444560784,3.0,2024-07-15
2024-07-21,Greed,-6.608743051339286,0.046875,153913915.2695335,32.870513228268734,3.0,2024-07-15
2024-07-22,Greed,9.851427766233765,0.14285714285714285,790023102.5141339,490.8238794531178,3.0,2024-07-22
2024-07-23,Greed,242.9467627189189,0.8891891891891892,83748270.152008,21.65612424358315,3.0,2024-07-22
2024-07-24,Greed,6.9506831,0.2,96026929.28775284,102.0838745307148,3.0,2024-07-22
2024-07-25,Greed,11.753054615384617,0.1282051282051282,1683068620.1112149,2064.494990140023,3.0,2024-07-22
2024-07-26,Greed,18.200744164473683,0.40131578947368424,1286652938.3818016,809.8870250752179,3.0,2024-07-22
2024-07-27,Greed,112.2916430877193,0.7368421052631579,2942125751.874412,4938.476469196206,3.0,2024-07-22
2024-07-28,Greed,36.706189375,0.75,103427856.15260102,618.4778538100003,3.0,2024-07-22
2024-07-29,Greed,8.482165487179486,0.41025641025641024,21240094833.771755,52107.28647715294,3.0,2024-07-29
2024-07-30,Greed,0.0,0.0,118657721.898,1892.1317307832676,3.0,2024-07-29
2024-07-31,Greed,17.806764744186047,0.32558139534883723,131778402.72471079,293.21244320922017,3.0,2024-07-29
2024-08-01,Neutral,2.9312283684210527,0.07017543859649122,2248751618.242372,3774.6200836866515,2.0,2024-07-29
2024-08-02,Greed,12.418542714285714,0.2698412698412698,2697464447.828854,4096.583327282261,3.0,2024-07-29
2024-08-03,Fear,12.545667567567568,0.02702702702702703,845534197.0049349,2186.432458760242,1.0,2024-07-29
2024-08-04,Fear,-965.9212667952756,0.023622047244094488,7822870956.200063,5893.442606278256,1.0,2024-07-29
2024-08-05,Fear,-162.6708146125,0.4125,5477004934.999303,6550.278394066786,1.0,2024-08-05
2024-08-06,Extreme Fear,2.4982995140186914,0.12149532710280374,1379522550.2049139,1233.5354626853698,0.0,2024-08-05
2024-08-07,Fear,5.720886515151515,0.30303030303030304,3187.31793343,0.009240980622049028,1.0,2024-08-05
2024-08-08,Extreme Fear,-4.5235796666666666,0.0,35072167.6548447,372.84361678052625,0.0,2024-08-05
2024-08-09,Neutral,125.56993941666666,0.2986111111111111,8720496001.11143,5794.090953352741,2.0,2024-08-05
2024-08-10,Fear,0.0,0.0,20460.2741004384,0.02224515255846636,1.0,2024-08-05
2024-08-11,Fear,35.32402583333334,0.16666666666666666,109395317.92496243,436.108052923174,1.0,2024-08-05
2024-08-12,Fear,17.88896875,0.125,113183123.30452022,225.60413217115658,1.0,2024-08-12
2024-08-13,Fear,9.220913913043479,0.34782608695652173,32932331.719839968,136.99390911372603,1.0,2024-08-12
2024-08-14,Fear,86.75606052,0.2,174876763.64767382,669.2659218768164,1.0,2024-08-12
2024-08-15,Fear,0.0,0.0,49.15556233,0.00039192054988650246,1.0,2024-08-12
2024-08-16,Fear,23.578015542857145,0.08571428571428572,8686737439.837255,23746.262467957713,1.0,2024-08-12
2024-08-17,Fear,-9.609437100000001,0.0,5127.4595002,0.01635262950181089,1.0,2024-08-12
2024-08-18,Fear,20.480125866666665,0.8,166432824.3261618,1061.5839337354275,1.0,2024-08-12
2024-08-19,Fear,42.462447874999995,0.625,5867835777.49,70176.9641791088,1.0,2024-08-19
2024-08-20,Fear,16.050237,0.08333333333333333,110295497.3166993,879.3932956796681,1.0,2024-08-19
2024-08-21,Fear,4.525523620689655,0.3724137931034483,15678398.7892146,10.345233981118104,1.0,2024-08-19
2024-08-23,Fear,100.53052699999999,0.3,170436979.356,1630.6863720958186,1.0,2024-08-19
2024-08-24,Greed,0.0,0.0,1313777247.185,17956.856387195265,3.0,2024-08-19
2024-08-25,Neutral,0.0,0.0,363443144.795762,2045.4749884660923,2.0,2024-08-19
2024-08-26,Greed,38.539486333333336,0.3333333333333333,250634388.6805,3996.649118676818,3.0,2024-08-26
2024-08-27,Neutral,0.0,0.0,171284461.2063578,327.758961343209,2.0,2024-08-26
2024-08-28,Fear,148.15107166666667,0.2222222222222222,1544305808.7250001,16417.136482884835,1.0,2024-08-26
2024-08-29,Fear,0.0,0.0,607767671.7,58149.262172235634,1.0,2024-08-26
2024-08-30,Fear,42.744,0.16666666666666666,644287610.880113,10273.895476813062,1.0,2024-08-26
2024-08-31,Fear,0.3200823823529412,0.35294117647058826,3144882912.0464425,8849.773933499731,1.0,2024-08-26
